sale_id,product_id,sale_date,quantity_sold,total_revenue
3596,1852,12-11-2024,65,31027.75
3597,4301,22-01-2024,15,41389.8
3598,2922,01-05-2024,74,93289.58
3599,3269,04-02-2024,27,228180.51
3600,2907,11-07-2024,56,460703.04
3601,1624,12-11-2024,58,172291.9
3602,2761,03-01-2025,18,32459.76
3603,1592,10-11-2024,72,10335.6
3604,3104,14-02-2024,3,2281.29
3605,194,10-07-2024,92,28301.96
3606,2900,14-01-2025,58,67313.64
3607,1053,08-11-2024,98,368831.82
3608,274,13-06-2024,35,347244.1
3609,1276,01-09-2024,41,330139.38
3610,4779,11-06-2024,98,36494.22
3611,4485,19-11-2024,40,107052.8
3612,284,26-03-2024,74,195926.1
3613,1229,13-03-2024,76,347970.56
3614,3875,13-07-2024,70,178792.6
3615,1446,28-03-2024,38,51355.48
3616,740,17-07-2024,33,61647.3
3617,97,19-11-2024,9,23218.92
3618,918,19-04-2024,23,30192.33
3619,3517,13-08-2024,45,262719.9
3620,3546,09-05-2024,82,14081.04
3621,456,02-06-2024,21,89919.27
3622,3324,06-10-2024,100,245150
3623,2043,15-12-2024,67,102395.43
3624,4126,18-09-2024,56,158799.2
3625,2087,15-01-2025,99,13322.43
3626,4889,06-07-2024,62,162766.12
3627,1065,19-05-2024,6,719.52
3628,3393,04-08-2024,21,59118.36
3629,4446,26-02-2024,32,11554.24
3630,1153,26-09-2024,66,80496.24
3631,202,25-06-2024,8,20272.4
3632,4042,19-02-2024,14,37057.16
3633,1347,16-07-2024,72,14210.64
3634,4778,05-08-2024,11,17657.09
3635,3381,07-05-2024,48,144975.84
3636,4065,11-05-2024,11,72471.41
3637,4436,29-04-2024,96,249268.8
3638,3708,07-09-2024,18,3281.58
3639,2947,19-09-2024,94,15039.06
3640,1536,27-01-2024,64,168276.48
3641,4674,02-01-2025,43,194509.21
3642,4191,16-04-2024,47,21776.51
3643,4437,13-12-2024,24,69239.52
3644,1052,31-08-2024,16,62206.4
3645,4373,20-12-2024,36,41266.44
3646,4503,16-03-2024,15,25902.9
3647,1832,29-03-2024,18,6876.54
3648,4524,29-02-2024,79,85515.13
3649,3753,15-04-2024,33,156466.53
3650,2943,14-09-2024,45,161647.2
3651,256,20-07-2024,55,38567.1
3652,1561,11-04-2024,70,94889.9
3653,4224,09-11-2024,48,224794.56
3654,4293,18-06-2024,34,203510.74
3655,3793,07-09-2024,66,115282.86
3656,3623,02-07-2024,5,8265.55
3657,3429,10-01-2025,57,221078.49
3658,4652,27-03-2024,29,186744.05
3659,1170,18-07-2024,49,10535.98
3660,1532,10-05-2024,16,46405.44
3661,3234,29-01-2024,28,3750.6
3662,4813,30-04-2024,13,35089.86
3663,4886,05-10-2024,89,202391.34
3664,3617,04-04-2024,69,130734.3
3665,3419,05-03-2024,12,35497.92
3666,4514,18-06-2024,73,472568.42
3667,2395,04-07-2024,61,481157.02
3668,118,18-03-2024,2,12214.8
3669,1200,20-05-2024,65,64110.15
3670,1625,20-03-2024,10,19267.4
3671,4857,10-08-2024,90,386909.1
3672,761,08-05-2024,98,601191.78
3673,1236,26-09-2024,60,78139.2
3674,3181,01-03-2024,2,6587.88
3675,2946,12-06-2024,89,5305.29
3676,375,20-02-2024,91,252692.44
3677,2982,25-07-2024,23,97775.76
3678,1619,14-01-2025,58,130016.86
3679,2057,19-06-2024,45,179791.2
3680,2655,21-01-2024,68,33422
3681,2650,02-11-2024,48,38452.32
3682,2592,03-10-2024,82,26769.72
3683,4570,03-09-2024,91,306018.44
3684,3776,19-01-2024,41,56220.02
3685,232,03-08-2024,23,1419.1
3686,363,11-04-2024,23,22994.94
3687,998,02-08-2024,47,304207.5
3688,429,23-07-2024,98,490069.58
3689,1555,18-08-2024,3,8478.06
3690,4655,04-03-2024,42,18404.4
3691,2271,09-11-2024,81,13998.42
3692,2522,25-12-2024,46,27030.98
3693,396,10-02-2024,28,34787.48
3694,4179,03-10-2024,8,27728.4
3695,3488,06-07-2024,84,399619.92
3696,3477,11-12-2024,46,156981.9
3697,2156,06-06-2024,63,273314.16
3698,4314,19-10-2024,71,88248.03
3699,3199,02-10-2024,26,7545.98
3700,1364,16-01-2025,68,18421.2
3701,3039,26-11-2024,45,56116.35
3702,2824,30-05-2024,88,462344.96
3703,4270,08-03-2024,53,84721.03
3704,3700,04-09-2024,71,408289.76
3705,259,15-07-2024,40,76835.2
3706,77,18-07-2024,17,7851.62
3707,513,24-03-2024,76,200305.6
3708,4018,24-11-2024,36,205152.48
3709,3762,25-07-2024,74,315348.04
3710,353,16-01-2025,10,4524.5
3711,2361,06-11-2024,95,385645.85
3712,672,04-04-2024,90,197898.3
3713,429,22-08-2024,79,395056.09
3714,123,21-06-2024,20,17532
3715,782,25-01-2024,15,1693.5
3716,4263,05-02-2024,95,643605.05
3717,4760,26-01-2024,67,55566.45
3718,957,23-03-2024,64,406705.28
3719,1953,11-09-2024,9,3742.74
3720,4168,08-05-2024,69,215762.31
3721,4632,02-11-2024,15,123964.05
3722,4664,08-09-2024,48,191593.44
3723,1399,04-12-2024,85,177343.15
3724,309,05-07-2024,33,80132.58
3725,1163,13-01-2025,92,130926.12
3726,4575,30-06-2024,95,10240.05
3727,4201,23-08-2024,4,32640.04
3728,3095,17-10-2024,43,258480.74
3729,4163,15-03-2024,68,252513.24
3730,2988,21-12-2024,3,28870.92
3731,2175,22-02-2024,24,30558.48
3732,3190,31-08-2024,81,117786.96
3733,998,03-08-2024,95,614887.5
3734,2945,08-06-2024,36,159003.72
3735,593,07-07-2024,78,217475.7
3736,792,25-11-2024,74,35496.32
3737,2213,19-08-2024,92,11625.12
3738,2974,18-05-2024,13,6241.04
3739,2906,20-11-2024,66,378812.94
3740,3361,19-04-2024,49,174378.75
3741,2615,10-12-2024,32,37449.6
3742,2006,01-01-2025,51,27776.13
3743,4443,27-09-2024,89,39039.85
3744,2423,10-10-2024,16,4617.44
3745,4278,23-01-2024,18,2478.24
3746,880,26-10-2024,33,6261.09
3747,3006,03-12-2024,49,399599.41
3748,2623,23-12-2024,73,95749.72
3749,1896,06-05-2024,69,544336.17
3750,629,10-11-2024,11,1181.62
3751,3895,25-09-2024,33,3187.8
3752,1240,09-01-2025,68,236750.84
3753,1137,09-04-2024,55,149699
3754,3114,14-05-2024,41,112721.3
3755,507,19-09-2024,1,388.05
3756,2483,25-01-2024,31,10488.54
3757,990,21-01-2024,100,222562
3758,2076,21-05-2024,26,180067.94
3759,582,03-12-2024,13,79676.87
3760,2457,03-06-2024,8,1440.64
3761,1319,01-04-2024,13,3668.73
3762,4908,31-03-2024,53,36982.87
3763,2185,29-05-2024,23,56120.23
3764,4834,08-10-2024,22,64513.9
3765,804,25-07-2024,11,22150.15
3766,19,04-05-2024,67,5388.81
3767,1168,03-12-2024,67,447533.87
3768,1762,20-07-2024,39,17384.64
3769,3119,13-11-2024,57,139415.16
3770,3616,04-11-2024,87,337664.4
3771,258,16-09-2024,33,99032.34
3772,11,09-07-2024,100,11852
3773,1248,03-09-2024,15,1763.85
3774,1097,05-11-2024,26,5981.3
3775,4531,16-05-2024,41,43316.5
3776,1705,06-12-2024,9,28336.32
3777,2127,07-07-2024,76,35351.4
3778,4542,09-03-2024,83,245557.16
3779,2777,08-01-2025,7,49631.82
3780,3760,25-06-2024,62,63297.04
3781,3916,10-01-2025,54,181337.4
3782,1956,02-10-2024,2,432.74
3783,3677,01-02-2024,78,265614.18
3784,2529,20-07-2024,95,275647.25
3785,3095,12-10-2024,11,66122.98
3786,4872,03-06-2024,96,31449.6
3787,1131,02-12-2024,45,308326.95
3788,1390,20-02-2024,28,276422.72
3789,1885,27-05-2024,19,3524.69
3790,2036,23-06-2024,62,188904.7
3791,1623,22-11-2024,95,14829.5
3792,3512,08-01-2025,31,208989.91
3793,3590,05-12-2024,50,374081.5
3794,4675,21-04-2024,27,77398.47
3795,4940,19-05-2024,11,4039.09
3796,4698,11-12-2024,75,107660.25
3797,1976,25-07-2024,5,636.7
3798,2504,19-08-2024,53,38142.51
3799,4078,09-09-2024,4,23391.08
3800,4023,27-09-2024,84,308787.36
3801,929,21-02-2024,12,3387
3802,2818,05-02-2024,30,1758.3
3803,4145,04-03-2024,97,255585.3
3804,267,04-11-2024,70,6717.2
3805,2047,23-07-2024,89,24972.51
3806,194,09-08-2024,93,28609.59
3807,4098,07-03-2024,53,24675.74
3808,1942,17-12-2024,91,98885.15
3809,1638,10-01-2025,21,61218.57
3810,3573,04-08-2024,68,133762.8
3811,429,26-01-2024,86,430061.06
3812,3093,22-10-2024,27,11357.28
3813,1532,17-06-2024,44,127614.96
3814,772,26-08-2024,61,577931.69
3815,1794,06-01-2025,83,40573.72
3816,1728,26-10-2024,19,41014.92
3817,1953,07-11-2024,97,40338.42
3818,62,03-06-2024,24,122909.52
3819,932,02-09-2024,75,128118.75
3820,3110,24-04-2024,17,96256.04
3821,4979,23-08-2024,95,815775.45
3822,1014,29-04-2024,58,225085.82
3823,1147,22-03-2024,35,63188.65
3824,2280,25-07-2024,84,372228.36
3825,1575,19-09-2024,72,29648.88
3826,2136,25-03-2024,18,168454.44
3827,763,02-05-2024,7,33898.48
3828,1737,15-01-2025,14,64855
3829,357,05-06-2024,60,213160.2
3830,2794,15-01-2025,11,6953.1
3831,379,14-06-2024,88,611146.8
3832,4055,28-02-2024,46,11219.4
3833,160,13-10-2024,24,172540.8
3834,3744,24-03-2024,97,253675.37
3835,1558,02-06-2024,56,111679.12
3836,689,23-06-2024,20,36634.2
3837,506,25-06-2024,47,202117.39
3838,3212,22-07-2024,95,18094.65
3839,226,20-05-2024,71,238134
3840,2897,11-01-2025,6,10589.28
3841,4616,14-10-2024,44,24351.36
3842,1165,06-07-2024,91,26070.59
3843,824,07-03-2024,11,57249.28
3844,3089,27-01-2024,56,236402.88
3845,232,18-05-2024,88,5429.6
3846,1456,09-05-2024,31,226747.64
3847,866,26-03-2024,45,64394.1
3848,1894,01-02-2024,27,120511.53
3849,399,25-07-2024,87,41592.09
3850,973,03-04-2024,1,177.56
3851,2605,05-04-2024,10,1310.8
3852,321,15-06-2024,24,18856.8
3853,1060,27-01-2024,77,352255.75
3854,4743,21-06-2024,58,7799.26
3855,3919,11-06-2024,99,47580.39
3856,262,01-08-2024,40,150556.8
3857,1112,23-10-2024,21,5493.6
3858,864,14-09-2024,23,88559.89
3859,2436,01-12-2024,1,2843.66
3860,720,02-10-2024,83,161576.93
3861,1313,21-07-2024,17,17783.87
3862,3836,11-11-2024,80,287520
3863,1444,24-07-2024,29,61406.63
3864,1012,05-07-2024,1,1978.57
3865,463,10-07-2024,86,402329.5
3866,416,01-02-2024,92,71700.2
3867,4840,25-04-2024,44,63730.48
3868,2229,16-04-2024,27,12729.69
3869,3000,15-03-2024,40,102723.6
3870,866,05-10-2024,82,117340.36
3871,4247,20-01-2024,86,83606.62
3872,2332,16-04-2024,85,270300.85
3873,1500,15-11-2024,47,180139.25
3874,4377,29-10-2024,47,27343.66
3875,1493,16-02-2024,29,95992.32
3876,4403,24-06-2024,73,33744.25
3877,780,12-02-2024,69,197648.43
3878,405,14-09-2024,34,98748.24
3879,322,30-07-2024,7,1234.1
3880,3249,05-01-2025,33,65256.18
3881,4473,03-05-2024,87,226537.56
3882,2351,29-01-2024,32,8978.88
3883,3518,21-06-2024,72,31313.52
3884,3991,02-01-2025,63,114082.29
3885,4056,05-02-2024,46,108713.18
3886,4084,07-08-2024,97,577438.09
3887,3514,08-03-2024,32,134701.76
3888,1499,20-08-2024,92,440918.28
3889,4653,19-10-2024,30,10846.2
3890,3173,13-09-2024,20,38478
3891,2076,07-10-2024,73,505575.37
3892,4061,16-11-2024,53,362768.04
3893,4885,13-10-2024,42,34265.7
3894,1696,22-08-2024,3,8590.17
3895,3780,15-02-2024,48,7676.64
3896,3031,25-01-2024,27,6018.03
3897,4374,06-05-2024,99,149129.64
3898,745,19-01-2024,71,109530.99
3899,3916,19-04-2024,38,127607.8
3900,222,23-01-2024,24,5973.84
3901,941,28-02-2024,67,331471.78
3902,55,13-12-2024,46,222739.82
3903,4819,18-12-2024,31,57665.89
3904,3547,05-12-2024,85,474300
3905,3762,16-03-2024,56,238641.76
3906,911,30-10-2024,41,17891.17
3907,1538,21-08-2024,19,7654.34
3908,1136,26-01-2024,93,508668.15
3909,2208,08-09-2024,91,366386.93
3910,3720,07-12-2024,5,23070.05
3911,1667,02-11-2024,9,14947.65
3912,1796,02-03-2024,76,145749
3913,80,21-04-2024,64,227187.84
3914,2453,06-11-2024,60,94394.4
3915,4307,13-07-2024,55,279725.05
3916,3358,21-10-2024,84,78907.08
3917,4038,19-11-2024,96,38781.12
3918,2128,21-06-2024,72,77699.52
3919,4415,25-02-2024,84,172592.28
3920,4118,04-09-2024,98,36407.98
3921,2551,13-05-2024,22,48457.86
3922,639,25-09-2024,98,197303.4
3923,3929,22-09-2024,87,95360.7
3924,1815,29-11-2024,24,57893.04
3925,1856,04-04-2024,41,76173.49
3926,4953,24-11-2024,4,13707.64
3927,1521,27-08-2024,90,827752.5
3928,1366,15-09-2024,45,220401.9
3929,3040,19-06-2024,73,400767.08
3930,1425,30-03-2024,86,410643.98
3931,571,09-12-2024,58,10470.74
3932,4122,01-08-2024,31,90474.12
3933,4656,01-08-2024,61,88029.1
3934,1928,15-07-2024,4,14146.24
3935,553,03-07-2024,12,44188.8
3936,454,13-03-2024,32,36960.64
3937,837,08-10-2024,23,30546.76
3938,788,14-02-2024,85,40454.9
3939,2571,04-10-2024,34,64202.54
3940,2116,18-05-2024,97,162255.78
3941,4122,20-02-2024,17,49614.84
3942,3629,05-01-2025,11,42935.64
3943,3928,31-07-2024,6,38275.74
3944,30,08-07-2024,3,1462.71
3945,1272,28-01-2024,64,20586.88
3946,4063,24-10-2024,97,65297.49
3947,4147,16-02-2024,89,749379.11
3948,3705,10-06-2024,5,40418.1
3949,4554,10-08-2024,36,40667.04
3950,2804,20-08-2024,53,123508.02
3951,1145,22-07-2024,43,96116.18
3952,4044,04-08-2024,78,36723.18
3953,3688,30-04-2024,27,28090.53
3954,603,21-06-2024,19,11807.36
3955,2212,12-12-2024,51,28883.34
3956,381,30-10-2024,58,61385.46
3957,4063,30-01-2024,54,36351.18
3958,4020,21-10-2024,90,371838.6
3959,4284,15-10-2024,23,13127.25
3960,2069,14-07-2024,65,372996.65
3961,3107,23-02-2024,96,276869.76
3962,1777,20-01-2024,55,183789.65
3963,2814,25-06-2024,95,556747.5
3964,4210,11-05-2024,12,43957.32
3965,4721,09-05-2024,22,110131.34
3966,3719,30-06-2024,91,232387.61
3967,3362,18-04-2024,5,13871.55
3968,2882,21-02-2024,86,388959.94
3969,1010,08-04-2024,2,885.98
3970,4841,15-06-2024,93,383236.26
3971,2981,14-08-2024,49,112588.77
3972,2885,14-05-2024,60,147174
3973,1184,10-11-2024,3,14697.96
3974,3707,31-12-2024,48,135535.2
3975,2463,28-05-2024,42,179366.04
3976,939,26-08-2024,97,634121.01
3977,1842,25-01-2024,53,13266.43
3978,1469,08-05-2024,71,60181.73
3979,748,22-06-2024,42,273244.86
3980,3269,30-12-2024,40,338045.2
3981,750,11-02-2024,14,59194.8
3982,3017,05-01-2025,59,36963.5
3983,4283,09-11-2024,74,501611.96
3984,3191,30-11-2024,32,44710.72
3985,2294,13-03-2024,17,39447.65
3986,4053,14-02-2024,64,461877.12
3987,2564,16-04-2024,54,170518.5
3988,1520,31-10-2024,86,209308.52
3989,719,07-02-2024,2,3496.72
3990,3692,06-01-2025,90,650020.5
3991,1856,23-11-2024,74,137483.86
3992,1223,09-08-2024,44,81405.28
3993,4671,28-11-2024,38,60237.98
3994,3296,26-07-2024,2,420.52
3995,4263,12-03-2024,52,352289.08
3996,1505,17-03-2024,5,13787.6
3997,4581,11-10-2024,73,207246.27
3998,2410,29-12-2024,24,4976.4
3999,3819,02-04-2024,94,35212.4
4000,599,27-06-2024,43,424497.72
4001,1859,02-12-2024,25,1746
4002,3002,27-08-2024,24,9844.8
4003,4293,28-11-2024,78,466877.58
4004,4311,23-11-2024,56,139914.88
4005,2182,27-04-2024,23,97451
4006,3000,03-06-2024,67,172062.03
4007,680,22-05-2024,53,175513.21
4008,3296,29-02-2024,52,10933.52
4009,4606,19-04-2024,9,1156.5
4010,514,10-05-2024,95,702631.4
4011,923,06-07-2024,28,184533.16
4012,2130,14-07-2024,86,5172.9
4013,174,03-11-2024,73,177469.57
4014,1828,25-05-2024,86,819562.8
4015,2690,26-06-2024,37,107558.63
4016,4863,09-04-2024,78,221847.6
4017,4698,18-06-2024,36,51676.92
4018,3781,30-08-2024,51,18465.06
4019,259,27-12-2024,43,82597.84
4020,2926,21-08-2024,50,216587.5
4021,2795,15-05-2024,54,411577.74
4022,4744,26-11-2024,64,34254.08
4023,869,14-11-2024,36,19121.76
4024,1711,27-05-2024,39,248898
4025,2438,13-07-2024,44,130516.76
4026,1730,23-02-2024,56,47223.12
4027,4112,29-04-2024,65,25214.8
4028,545,12-07-2024,41,115385.89
4029,4842,30-07-2024,69,33340.11
4030,3189,27-06-2024,32,141003.2
4031,4850,19-05-2024,58,39145.94
4032,4360,08-01-2025,52,124260.76
4033,4637,01-09-2024,13,16436.68
4034,3183,07-11-2024,90,780910.2
4035,3595,05-03-2024,65,116996.1
4036,3738,16-10-2024,63,29839.95
4037,3068,26-04-2024,67,502290.29
4038,355,30-06-2024,36,67213.44
4039,2743,16-11-2024,28,264889.52
4040,3439,12-06-2024,47,9909.95
4041,3701,19-12-2024,56,203423.92
4042,4899,22-10-2024,92,82777
4043,4115,23-05-2024,90,10843.2
4044,1098,27-09-2024,86,19492.76
4045,687,21-04-2024,12,11698.44
4046,300,21-02-2024,54,297908.28
4047,1078,26-02-2024,17,6095.52
4048,1007,19-02-2024,86,9403.24
4049,4959,08-12-2024,31,55676.93
4050,1311,14-08-2024,49,191616.95
4051,3277,10-10-2024,85,529651.15
4052,4278,21-11-2024,86,11840.48
4053,909,31-05-2024,70,113625.4
4054,4115,07-06-2024,95,11445.6
4055,2332,22-12-2024,64,203520.64
4056,3914,08-01-2025,75,11116.5
4057,822,19-04-2024,85,317208.1
4058,2318,19-12-2024,35,10262.7
4059,4440,25-05-2024,68,221556.92
4060,2892,02-02-2024,5,2470.35
4061,3556,19-11-2024,12,31630.68
4062,25,17-11-2024,72,611575.92
4063,3044,08-04-2024,27,176712.84
4064,2733,29-09-2024,95,608757.15
4065,289,20-03-2024,49,186441.57
4066,4926,06-06-2024,92,123562.44
4067,1652,23-04-2024,45,66463.2
4068,1113,28-06-2024,58,139590.34
4069,1036,22-01-2024,97,117091.61
4070,1285,21-03-2024,89,196237.88
4071,2498,18-11-2024,43,32006.19
4072,2686,10-03-2024,95,198673.5
4073,781,15-02-2024,50,81494.5
4074,4988,17-09-2024,21,43403.85
4075,891,23-09-2024,16,69736
4076,1389,07-12-2024,45,125646.75
4077,4347,22-02-2024,84,30741.48
4078,4876,08-12-2024,76,30754.16
4079,2134,22-09-2024,46,2974.82
4080,3568,05-10-2024,98,297252.62
4081,1636,10-09-2024,74,120769.48
4082,1989,28-09-2024,50,18469
4083,611,27-01-2024,22,6896.12
4084,1732,26-04-2024,51,291342.09
4085,2879,08-03-2024,5,20234.4
4086,3313,02-02-2024,37,69659.9
4087,250,15-12-2024,99,51995.79
4088,2419,07-09-2024,74,482787.84
4089,1498,13-01-2025,20,33657.6
4090,565,05-03-2024,87,751182.36
4091,4885,07-07-2024,87,70978.95
4092,4888,15-06-2024,8,2724.08
4093,4580,30-10-2024,81,776248.11
4094,2885,08-12-2024,36,88304.4
4095,4156,20-02-2024,18,29859.12
4096,3245,06-09-2024,83,12208.47
4097,3763,13-12-2024,60,345909
4098,3737,26-02-2024,29,41453.76
4099,900,01-05-2024,97,22053.92
4100,1482,15-08-2024,62,16027
4101,1359,05-04-2024,51,93430.47
4102,4768,25-03-2024,30,28319.1
4103,514,02-11-2024,50,369806
4104,4370,25-10-2024,61,122972.95
4105,1880,08-12-2024,54,498505.32
4106,622,13-06-2024,64,639998.08
4107,2471,20-03-2024,55,14238.4
4108,4087,11-04-2024,68,14099.12
4109,3845,09-05-2024,4,1869.64
4110,1033,17-11-2024,34,162192.24
4111,2334,25-04-2024,8,6712.4
4112,3327,12-07-2024,58,432343.6
4113,2850,16-07-2024,76,294005.24
4114,1665,25-11-2024,75,555807.75
4115,4055,26-08-2024,54,13170.6
4116,1463,03-04-2024,75,632214.75
4117,40,22-10-2024,86,341839.68
4118,92,12-02-2024,4,13719.48
4119,2844,28-01-2024,47,122474.01
4120,1434,16-02-2024,67,97736.25
4121,4900,24-01-2024,51,310222.29
4122,4612,07-07-2024,5,37878.7
4123,4990,02-01-2025,82,43311.58
4124,2908,07-10-2024,15,5144.1
4125,3357,19-10-2024,94,134193.46
4126,4828,07-04-2024,46,81973.84
4127,1362,17-03-2024,7,37338.14
4128,4584,22-06-2024,92,240134.72
4129,1712,04-06-2024,41,64201.08
4130,2194,19-11-2024,72,138265.2
4131,4657,30-05-2024,27,256076.91
4132,254,23-10-2024,83,302455.32
4133,1088,20-03-2024,17,125435.01
4134,1210,07-04-2024,61,314552.6
4135,3395,05-04-2024,98,91184.1
4136,4286,05-04-2024,18,31291.38
4137,52,25-03-2024,48,2926.56
4138,385,01-09-2024,25,2599.25
4139,3843,28-08-2024,39,287805.18
4140,4180,16-10-2024,3,475.92
4141,265,03-01-2025,49,132615.56
4142,372,09-10-2024,63,31489.29
4143,3314,09-03-2024,24,91010.16
4144,1030,22-10-2024,92,135278.64
4145,1237,03-01-2025,60,382965.6
4146,4878,20-06-2024,63,138746.79
4147,4189,16-09-2024,34,14389.48
4148,1288,07-01-2025,49,149312.31
4149,3496,08-07-2024,45,265487.4
4150,4782,27-03-2024,10,7390.9
4151,3472,09-11-2024,42,18461.52
4152,973,25-04-2024,71,12606.76
4153,2695,30-10-2024,17,24486.12
4154,3161,19-06-2024,35,6767.95
4155,2353,11-02-2024,26,123142.76
4156,147,18-08-2024,15,7760.1
4157,4415,06-03-2024,31,63694.77
4158,3929,28-01-2024,9,9864.9
4159,4680,17-04-2024,86,18550.2
4160,1902,14-10-2024,5,22971.95
4161,252,01-08-2024,83,291564.89
4162,4266,27-04-2024,73,17563.8
4163,2117,19-05-2024,8,59697.36
4164,3058,28-09-2024,32,8675.2
4165,2053,25-05-2024,72,111394.08
4166,284,11-09-2024,91,240936.15
4167,2267,17-05-2024,40,86936.4
4168,2303,09-12-2024,54,130952.16
4169,234,31-03-2024,27,8856
4170,4751,21-01-2024,67,162816.7
4171,1004,01-12-2024,13,81018.99
4172,1460,05-04-2024,16,114883.52
4173,3618,11-08-2024,23,105544.47
4174,2522,17-06-2024,73,42896.99
4175,500,20-05-2024,82,384385.66
4176,3767,10-05-2024,19,42696.61
4177,2217,21-11-2024,23,114300.34
4178,3516,09-09-2024,28,2985.36
4179,917,13-06-2024,58,9592.04
4180,4966,30-08-2024,9,89557.65
4181,3959,09-04-2024,46,43233.1
4182,2646,16-08-2024,19,45263.13
4183,4390,03-08-2024,10,5735.9
4184,872,14-06-2024,17,133435.04
4185,4314,31-05-2024,57,70847.01
4186,3170,19-04-2024,52,99564.92
4187,2420,17-10-2024,34,211339.92
4188,4897,27-07-2024,37,16876.44
4189,380,11-02-2024,63,449333.01
4190,181,21-03-2024,97,43560.76
4191,4166,25-04-2024,58,460868
4192,2525,27-11-2024,40,134728.4
4193,2322,11-05-2024,91,135253.3
4194,1560,30-12-2024,49,364508.06
4195,4538,30-07-2024,88,99256.08
4196,2062,28-11-2024,2,535.84
4197,3534,27-01-2024,85,17250.75
4198,3050,13-01-2025,75,165341.25
4199,4181,23-04-2024,36,162578.52
4200,3381,26-03-2024,73,220484.09
4201,1032,13-01-2025,41,39838.06
4202,4478,04-10-2024,41,133790.79
4203,4773,14-07-2024,23,3987.28
4204,4844,11-08-2024,65,135390.45
4205,212,25-08-2024,81,88754.13
4206,2658,20-11-2024,37,98535.44
4207,4427,24-03-2024,97,331366.55
4208,3289,07-08-2024,25,42412
4209,1807,23-10-2024,24,68447.76
4210,1178,27-10-2024,86,274750.22
4211,1221,10-06-2024,10,32129.7
4212,737,04-03-2024,79,39445.49
4213,3191,02-06-2024,14,19560.94
4214,4751,27-01-2024,75,182257.5
4215,1042,06-06-2024,32,33171.52
4216,2021,08-01-2025,33,96192.03
4217,3431,07-06-2024,37,41826.28
4218,3089,01-09-2024,34,143530.32
4219,3746,01-02-2024,12,34374.96
4220,1330,06-05-2024,45,113526.45
4221,1527,31-08-2024,79,615710.2
4222,928,16-12-2024,16,3224.96
4223,340,13-10-2024,91,516897.29
4224,3550,24-06-2024,85,253522.7
4225,2860,18-05-2024,61,22235.11
4226,4266,30-07-2024,20,4812
4227,1386,15-03-2024,62,270729.2
4228,1126,28-12-2024,25,88718.25
4229,2430,19-07-2024,74,63066.5
4230,2767,24-12-2024,83,486976.77
4231,2600,25-07-2024,84,626185.56
4232,816,23-06-2024,4,17436.48
4233,2470,17-08-2024,35,53722.55
4234,2061,14-06-2024,1,164.53
4235,3191,12-01-2025,14,19560.94
4236,11,25-10-2024,61,7229.72
4237,819,04-06-2024,3,7155.51
4238,1088,31-01-2024,91,671446.23
4239,1289,28-02-2024,17,6891.12
4240,2718,03-12-2024,52,246376.52
4241,4692,25-08-2024,93,41308.74
4242,3168,15-04-2024,51,177820.68
4243,157,01-11-2024,29,78053.21
4244,3274,07-12-2024,64,381351.04
4245,4920,17-11-2024,5,25245.35
4246,380,17-12-2024,46,328084.42
4247,146,13-03-2024,5,3101.7
4248,322,22-03-2024,95,16748.5
4249,1158,26-09-2024,7,36974.35
4250,4614,04-03-2024,63,438894.54
4251,3527,27-03-2024,100,769704
4252,92,28-09-2024,60,205792.2
4253,4217,14-04-2024,77,7475.93
4254,656,24-01-2024,36,148995.72
4255,4356,29-02-2024,55,17069.8
4256,3066,31-05-2024,39,188816.16
4257,3935,17-12-2024,67,24936.73
4258,1852,17-09-2024,38,18139.3
4259,1543,21-08-2024,96,399418.56
4260,367,25-03-2024,98,812708.12
4261,3822,26-08-2024,61,178778.19
4262,2278,12-12-2024,43,125832.62
4263,1051,29-09-2024,15,2974.8
4264,1995,18-02-2024,49,281782.34
4265,1311,24-01-2024,75,293291.25
4266,4757,17-06-2024,35,89453.7
4267,3577,25-10-2024,9,34598.16
4268,1012,22-10-2024,18,35614.26
4269,753,07-09-2024,48,176774.4
4270,200,19-10-2024,56,5195.12
4271,3204,19-10-2024,48,75846.24
4272,4338,16-05-2024,21,115835.37
4273,2037,30-03-2024,90,36261.9
4274,4340,24-04-2024,55,15182.75
4275,346,27-12-2024,66,225869.82
4276,3409,09-11-2024,25,162456.75
4277,2658,17-06-2024,16,42609.92
4278,3005,12-02-2024,94,15736.54
4279,4620,19-03-2024,34,49224.52
4280,3083,26-05-2024,4,11843.76
4281,711,28-02-2024,49,22841.84
4282,2062,19-01-2024,9,2411.28
4283,3823,23-08-2024,12,2019.48
4284,1973,28-11-2024,29,181073.1
4285,257,12-12-2024,68,80763.6
4286,494,19-11-2024,56,438840.08
4287,3404,30-09-2024,17,66671.11
4288,1864,05-05-2024,2,4857.7
4289,4953,07-07-2024,20,68538.2
4290,2487,22-10-2024,46,192451.12
4291,3085,22-04-2024,100,636596
4292,1376,13-06-2024,99,597997.62
4293,4935,18-02-2024,1,5844.1
4294,2831,14-06-2024,40,395728.4
4295,2820,28-08-2024,33,21507.75
4296,1322,30-06-2024,95,412549.85
4297,1164,27-10-2024,53,21729.47
4298,4537,24-01-2024,92,736192.28
4299,876,01-08-2024,26,5327.66
4300,3432,30-06-2024,76,179255.12
4301,1260,09-06-2024,5,6638.6
4302,4062,01-05-2024,73,483712.6
4303,1273,12-04-2024,91,544588.59
4304,2598,05-03-2024,29,6172.07
